loss,mass,count,frequency
H3NO3S2,128.95543495599998,2,4.2426813746287653E-4
CH4N2O2,76.027277368,1,2.1213406873143826E-4
H10S,42.050321319999995,1,2.1213406873143826E-4
C5H6OS,114.013935812,3,6.364022061943148E-4
C4H4N4O4,172.023254608,1,2.1213406873143826E-4
C6H7NO,109.052763844,1,2.1213406873143826E-4
C4H10N2S,118.05646931999999,1,2.1213406873143826E-4
C9H12N2O4S,244.051777864,1,2.1213406873143826E-4
C9H10O,134.07316494,2,4.2426813746287653E-4
C3H6O2,74.036779432,18,0.0037247864819573676
H3NO2S,80.988449336,8,0.0016970725498515061
C5H3N,77.026549096,1,2.1213406873143826E-4
CH3NOS,76.993534716,1,2.1213406873143826E-4
C5H10N2,98.08439831999999,4,8.485362749257531E-4
C5H4O2,96.021129368,1,2.1213406873143826E-4
C10ClN,168.97192668,1,2.1213406873143826E-4
C6HN,87.010899032,1,2.1213406873143826E-4
CH3NO2,61.016378336,2,4.2426813746287653E-4
C4H7NO3,117.04259308399999,1,2.1213406873143826E-4
C6H13N,99.10479941599999,4,8.485362749257531E-4
C6H11N2O3PS,222.022799842,1,2.1213406873143826E-4
C9H4F2N2S,210.006325568,1,2.1213406873143826E-4
HNO,31.005813652,1,2.1213406873143826E-4
C6H4S,108.003371128,1,2.1213406873143826E-4
CH5NO,47.03711378,1,2.1213406873143826E-4
C8H7N3,145.063997224,1,2.1213406873143826E-4
C5HNO,91.005813652,1,2.1213406873143826E-4
C7H14N2,126.11569844799999,1,2.1213406873143826E-4
C6H14OS,134.076536068,1,2.1213406873143826E-4
C11H13N,159.104799416,1,2.1213406873143826E-4
H2S,33.987721064,23,0.011521155108242627
C5H8N2OS,144.035733876,1,2.1213406873143826E-4
C3H6S,74.019021192,6,0.0012728044123886295
C3HF3N2OS,169.976168312,1,2.1213406873143826E-4
C6H4O2,108.021129368,1,2.1213406873143826E-4
C18H20O6,332.12598835999995,1,2.1213406873143826E-4
C8H11NO3S,201.04596421199997,2,4.2426813746287653E-4
C3H10NS,92.05339531999999,1,2.1213406873143826E-4
C9H3N5S,213.010916096,1,2.1213406873143826E-4
C5H6N2,94.053098192,2,4.2426813746287653E-4
CCl2,81.93770536,1,2.1213406873143826E-4
C3H7NO,73.052763844,1,2.1213406873143826E-4
H3NO3S,96.98336395599999,1,2.1213406873143826E-4
NO2,45.99290324,1,2.1213406873143826E-4
C10H12N2O2,192.089877624,1,2.1213406873143826E-4
C4H3NO2,97.016378336,1,2.1213406873143826E-4
C5H8N2O2S2,192.002719496,1,2.1213406873143826E-4
H,1.007825032,0,1.5481897295493166E-5
HBrN2,107.932310132,1,2.1213406873143826E-4
HN3,43.017047032,2,4.2426813746287653E-4
C5HNS,106.982970032,1,2.1213406873143826E-4
C14H16N2O2,244.121177752,1,2.1213406873143826E-4
C2H2N2,54.021798063999995,4,8.485362749257531E-4
C7H8OS,140.029585876,1,2.1213406873143826E-4
H2OS,49.982635684,3,6.364022061943148E-4
C6H9N3O2,155.069476528,2,4.2426813746287653E-4
C5H9NS,115.045570288,4,8.485362749257531E-4
C5H3N5O,149.033759716,1,2.1213406873143826E-4
C9H11N,133.089149352,1,2.1213406873143826E-4
C7H4O3S,167.98811498799998,1,2.1213406873143826E-4
C3H5N3,83.04834715999999,1,2.1213406873143826E-4
C6H6ClNO2S,190.980777112,1,2.1213406873143826E-4
C2H2N2O2S,117.983698304,1,2.1213406873143826E-4
C5H6N2O,110.048012812,1,2.1213406873143826E-4
S,31.972071,22,0.01123977059419978
C3H6O3,90.03169405199999,1,2.1213406873143826E-4
CH3NO2S,92.988449336,2,4.2426813746287653E-4
C8H15N,125.12044947999999,1,2.1213406873143826E-4
C4H10N2,86.08439831999999,2,4.2426813746287653E-4
C2H7NS,77.029920224,1,2.1213406873143826E-4
C3H6OS,90.013935812,1,2.1213406873143826E-4
CH12ClNOPS,152.00657431399998,1,2.1213406873143826E-4
C2HNO2S,102.972799272,2,4.2426813746287653E-4
C3H8ClN,93.03452693599999,1,2.1213406873143826E-4
CF3,68.99520966,1,2.1213406873143826E-4
C12H5F2NS,233.0110766,1,2.1213406873143826E-4
C6H6N2,106.053098192,1,2.1213406873143826E-4
C3H6,42.046950192,28,0.011013128462928628
H2N2O,46.016712684,3,6.364022061943148E-4
C4H6O2,86.036779432,2,4.2426813746287653E-4
C3HNO,67.005813652,1,2.1213406873143826E-4
C11H4F2N2S,234.006325568,1,2.1213406873143826E-4
C5H4O,80.026214748,1,2.1213406873143826E-4
C3H6O2S,106.008850432,1,2.1213406873143826E-4
C2H7NOS,93.024834844,1,2.1213406873143826E-4
H6OS2,85.986006812,1,2.1213406873143826E-4
CH4OS,63.998285748,3,6.364022061943148E-4
C2H5N,43.042199159999996,28,0.005939753924480272
CO,27.99491462,25,0.011907972738567356
H2,2.015650064,1,2.2442155469276298E-4
C2HNO3S,118.96771389199999,1,2.1213406873143826E-4
C11H4OS,183.998285748,1,2.1213406873143826E-4
CO2S2,107.93397124,1,2.1213406873143826E-4
C11N2S,191.978219,1,2.1213406873143826E-4
C13H17NO,203.131014164,1,2.1213406873143826E-4
HO2PS,95.94348690199999,5,0.0010606703436571913
C2H3Cl2OPS2,207.873998706,1,2.1213406873143826E-4
C8H7ClN2O3S,245.986590764,1,2.1213406873143826E-4
CH6NO2,64.039853432,1,2.1213406873143826E-4
C4H5NOS,115.00918478,2,4.2426813746287653E-4
CNS,57.975145,2,4.2426813746287653E-4
C8N2O,140.00106262,1,2.1213406873143826E-4
C9H18O,142.135765196,1,2.1213406873143826E-4
C8H6N2O,146.048012812,1,2.1213406873143826E-4
H4N2S,64.009519128,1,2.1213406873143826E-4
OS,47.96698562,17,0.0036062791684344504
CN2O3,87.99089185999999,1,2.1213406873143826E-4
C3H7NO2,89.047678464,2,4.2426813746287653E-4
C2H5NO3,91.02694301999999,3,6.364022061943148E-4
C9H12,120.093900384,1,2.1213406873143826E-4
C6H4O,92.026214748,1,2.1213406873143826E-4
H3NS2,80.970691096,1,2.1213406873143826E-4
HO,17.002739652,13,0.0027577428935086977
C10H11NO5S,257.035793452,1,2.1213406873143826E-4
C4H8O2,88.052429496,1,2.1213406873143826E-4
C6H5NO2S,155.0040994,7,0.001484938481120068
C2H9N2O4S2,189.00037376799997,1,2.1213406873143826E-4
H2O2S,65.977550304,12,0.002545608824777259
C4H6,54.046950192,2,4.2426813746287653E-4
N2S,59.978218999999996,1,2.1213406873143826E-4
C8H12,108.093900384,1,2.1213406873143826E-4
C2HNO3,86.99564289199999,1,2.1213406873143826E-4
H2O3S,81.972464924,1,2.1213406873143826E-4
C12H9NS,199.045570288,4,8.485362749257531E-4
C15H12S,224.065971384,1,2.1213406873143826E-4
CH3N3,57.032697096,1,2.1213406873143826E-4
CH2O2S,77.977550304,2,4.2426813746287653E-4
C7H3ClO2,153.982157016,2,4.2426813746287653E-4
C3HN2OS,112.980958652,1,2.1213406873143826E-4
C2H6S,62.019021192,4,8.485362749257531E-4
C5H11NO,101.084063972,2,4.2426813746287653E-4
C12H12S,188.065971384,1,2.1213406873143826E-4
C5H5NO2,111.0320284,3,6.364022061943148E-4
C2H2S,57.987721064,6,0.0012728044123886295
C8H16,112.12520051199999,1,2.1213406873143826E-4
C3H6O,58.041864812,5,0.0010606703436571913
CH10O2,54.06807956,1,2.1213406873143826E-4
CHF,32.006228252,1,2.1213406873143826E-4
C3H5NO,71.03711378,1,2.1213406873143826E-4
C2H7NO2S,109.019749464,2,4.2426813746287653E-4
C4HFN2,96.012376252,1,2.1213406873143826E-4
C12H8Cl2N2O2,281.996282856,1,2.1213406873143826E-4
C10H10OS,178.04523594,2,4.2426813746287653E-4
C11H12O,160.088815004,1,2.1213406873143826E-4
C6H8ClN3,157.040674936,1,2.1213406873143826E-4
C2HN3O2S,130.978947272,1,2.1213406873143826E-4
C6H12NO2PS,193.03263625399998,1,2.1213406873143826E-4
C6H2O2S,137.977550304,1,2.1213406873143826E-4
C5H2N4O2,150.017775304,1,2.1213406873143826E-4
C3H4O4,104.010958608,7,0.001484938481120068
C5HCl,95.976677712,1,2.1213406873143826E-4
C13H12O3S,248.05071524399997,1,2.1213406873143826E-4
C5H5N3,107.04834715999999,2,4.2426813746287653E-4
C3O3,83.98474386,1,2.1213406873143826E-4
O2S,63.96190024,22,0.004729416984869647
C5H6O3,114.03169405199999,1,2.1213406873143826E-4
CH3NS,60.998620095999996,4,8.485362749257531E-4
C8H9NO,135.068413908,2,4.2426813746287653E-4
CH3O4PS,141.948966206,2,4.2426813746287653E-4
C8H7NS,149.029920224,1,2.1213406873143826E-4
C4H10O2S,122.04015056,1,2.1213406873143826E-4
C3H4,40.031300128,5,0.0010606703436571913
C5HClOS,143.943663332,1,2.1213406873143826E-4
C4H8,56.062600255999996,27,0.005774797929244774
C9H15N3O,181.1215121,1,2.1213406873143826E-4
H2O,18.010564684,18,0.008297874749672616
CO2,43.98982924,27,0.010599734815112293
C2H5NO,59.03711378,2,4.2426813746287653E-4
C7H4F3NO,175.024498408,1,2.1213406873143826E-4
C5H12O,88.088815004,2,4.2426813746287653E-4
C6H2N2S,133.993869064,1,2.1213406873143826E-4
