loss,mass,count,frequency
C7H6OS,138.013935812,2,5.2181173032769774E-5
C6H15NO,117.1153641,2,5.2181173032769774E-5
C4H6OS,102.013935812,2,5.2181173032769774E-5
H13O2PS2,140.00945828599998,1,2.6090586516384887E-5
C2H7O4PS2,189.952337334,1,2.6090586516384887E-5
C4H6O3,102.03169405199999,1,2.6090586516384887E-5
C8H6,102.046950192,7,1.8263410561469422E-4
CH2O2,46.005479304,114,0.012014564836653542
C5H7NO2,113.047678464,2,5.2181173032769774E-5
C4H2F2,88.012456504,1,2.6090586516384887E-5
C7H9N,107.073499288,9,2.34815278647464E-4
C6H12N2OS,160.067034004,1,2.6090586516384887E-5
C5H9N,83.073499288,18,4.69630557294928E-4
C5O,75.99491462,2,5.2181173032769774E-5
C6H9NO2S,159.035399528,1,2.6090586516384887E-5
C3H3FO,74.016792936,2,5.2181173032769774E-5
C3H8O3,92.04734411599999,7,1.8263410561469422E-4
C6H10O3S,162.03506517999998,1,2.6090586516384887E-5
ClF,53.9672559,1,2.6090586516384887E-5
C8H15NO3,173.10519333999997,1,2.6090586516384887E-5
C2H7NO,61.052763844,6,1.5654351909830932E-4
HClO,51.971592332,3,7.827175954915466E-5
C2ClN,72.97192668,2,5.2181173032769774E-5
C4H6O,70.041864812,19,4.957211438113129E-4
C4H2N2,78.021798064,2,5.2181173032769774E-5
CH2,14.015650063999999,29,0.0030440516760365426
C8H12O3,156.07864424399997,3,7.827175954915466E-5
C7H16,100.12520051199999,1,2.6090586516384887E-5
C5H13N,87.10479941599999,7,1.8263410561469422E-4
C6H5N3O,135.04326178,1,2.6090586516384887E-5
H4N2O,48.032362748,2,5.2181173032769774E-5
C7H4O2,120.021129368,1,2.6090586516384887E-5
CN2S,71.978219,1,2.6090586516384887E-5
CH3O4P,109.976895206,1,2.6090586516384887E-5
C2H2O2,58.005479304,23,6.000834898768525E-4
C12H6N2,178.053098192,1,2.6090586516384887E-5
C12H10O,170.07316494,1,2.6090586516384887E-5
C5H5S,97.01119616,1,2.6090586516384887E-5
C10H10N2O2,190.07422756,5,1.3045293258192445E-4
C5H7Cl,102.023627904,1,2.6090586516384887E-5
C3H3N3O3,129.01744095599997,1,2.6090586516384887E-5
C4H10N2O,102.07931294,1,2.6090586516384887E-5
C12H15NO2S,237.08234972,1,2.6090586516384887E-5
C6H7NS,125.029920224,1,2.6090586516384887E-5
H11,11.086075352,1,2.6090586516384887E-5
C2H7O4P,126.00819533399999,3,7.827175954915466E-5
C6H15N,101.12044947999999,6,1.5654351909830932E-4
C5H5NO3,127.02694301999999,1,2.6090586516384887E-5
CH6N4O2,106.049075432,1,2.6090586516384887E-5
C5H4OS,111.998285748,2,5.2181173032769774E-5
C10H17N,151.136099544,1,2.6090586516384887E-5
C2H2ClN3,102.99372474399999,1,2.6090586516384887E-5
CH4NO3P,108.99287961799999,1,2.6090586516384887E-5
C2H3N,41.026549096,22,5.739929033604675E-4
C10H9ClN2O,208.040340588,1,2.6090586516384887E-5
C11H4,136.031300128,1,2.6090586516384887E-5
C4H5F2NO,121.03392022,1,2.6090586516384887E-5
