"formula","mass","h2c","hy2c","xh2c","h2o","rdbe"
"C8H16ClNO3","209.081871052","0.625","2.0","0.25","3.3333333","1.0"
"C11H22ClNO5","283.118650484","0.6363636","2.0","0.18181819","2.6","1.0"
"C6H2","74.015650064","0.0","0.33333334","0.0","7.5","6.0"
"C8H4","100.031300128","0.0","0.5","0.0","10.0","7.0"
"C10H6","126.046950192","0.0","0.6","0.0","12.5","8.0"
"C13H10O4","230.0579088","0.30769232","0.7692308","0.0","3.25","9.0"
"C14H10O5","258.05282342","0.35714287","0.71428573","0.0","2.8","10.0"
"C15H14O5","274.084123548","0.33333334","0.93333334","0.0","3.0","9.0"
"C9H5NO3","175.02694301999998","0.44444445","0.5555556","0.11111111","3.3333333","8.0"
"C4H5NO2","99.0320284","0.75","1.25","0.25","2.5","3.0"
"C4H4O","68.026214748","0.25","1.0","0.0","4.0","3.0"
"C3H5NO","71.03711378","0.6666667","1.6666666","0.33333334","4.0","2.0"
"C5H7NO","97.052763844","0.4","1.4","0.2","6.0","3.0"
"C4H5N","67.04219916","0.25","1.25","0.25","6.25","3.0"
"C5H5NO","95.03711378","0.4","1.0","0.2","6.0","4.0"
"C3H5N","55.042199159999996","0.33333334","1.6666666","0.33333334","5.0","2.0"
"C4H2O","66.010564684","0.25","0.5","0.0","4.0","4.0"
"C4H5NO","83.03711378","0.5","1.25","0.25","5.0","3.0"
"C6H7NO2","125.047678464","0.5","1.1666666","0.16666667","3.5","4.0"
"C5H4","64.031300128","0.0","0.8","0.0","6.25","4.0"
"C6H7N","93.057849224","0.16666667","1.1666666","0.16666667","8.75","4.0"
"C6H5N","91.04219916","0.16666667","0.8333333","0.16666667","8.75","5.0"
"C7H7NO","121.052763844","0.2857143","1.0","0.14285715","8.0","5.0"
"C10H9NO4","207.053157768","0.5","0.9","0.1","2.75","7.0"
"C10H10O3","178.06299417999998","0.3","1.0","0.0","3.3333333","6.0"
"C10H12O3","180.07864424399997","0.3","1.2","0.0","3.3333333","5.0"
"C7H5NO","119.03711378","0.2857143","0.71428573","0.14285715","8.0","6.0"
"C12H13NO5","251.07937251599998","0.5","1.0833334","0.083333336","2.6","7.0"
"C20H22ClNO5","391.118650484","0.35","1.1","0.1","4.4","10.0"
"C14H12ClNO2","261.05565630399997","0.2857143","0.85714287","0.14285715","8.0","9.0"
"C6H3Cl","109.992327776","0.16666667","0.5","0.16666667","8.75","5.0"
"C7H3ClO","137.987242396","0.2857143","0.42857143","0.14285715","8.0","6.0"
"C9H5ClO","164.00289246","0.22222222","0.5555556","0.11111111","10.0","7.0"
"C9H5Cl","148.00797784","0.11111111","0.5555556","0.11111111","12.5","7.0"
"C11H7ClO","190.018542524","0.18181819","0.6363636","0.09090909","12.0","8.0"
"C11H5ClO","188.00289246","0.18181819","0.45454547","0.09090909","12.0","9.0"
"C12H10ClNO","219.04509162","0.25","0.8333333","0.16666667","14.0","8.0"
"C15H12ClNO4","305.045485544","0.4","0.8","0.13333334","4.25","10.0"
"C11H8ClN","189.034526936","0.18181819","0.72727275","0.18181819","16.25","8.0"
"C13H10ClNO","231.04509162","0.23076923","0.7692308","0.15384616","15.0","9.0"
"C15H12ClNO2","273.05565630399997","0.26666668","0.8","0.13333334","8.5","10.0"
"C11H7Cl","174.023627904","0.09090909","0.6363636","0.09090909","15.0","8.0"
"C12H8ClNO","217.029441556","0.25","0.6666667","0.16666667","14.0","9.0"
"C14H10ClNO2","259.04000624","0.2857143","0.71428573","0.14285715","8.0","10.0"
"C17H16ClNO4","333.07678567199997","0.3529412","0.9411765","0.11764706","4.75","10.0"
"C17H14ClNO4","331.061135608","0.3529412","0.8235294","0.11764706","4.75","11.0"
"C16H12ClNO2","285.05565630399997","0.25","0.75","0.125","9.0","11.0"
"C19H18ClNO4","359.092435736","0.31578946","0.94736844","0.10526316","5.25","11.0"
"C10H7Cl","162.023627904","0.1","0.7","0.1","13.75","7.0"
"C11H8ClNO","205.029441556","0.27272728","0.72727275","0.18181819","13.0","8.0"
"C11H5Cl","172.00797784","0.09090909","0.45454547","0.09090909","15.0","9.0"
"C12H10ClN","203.050177","0.16666667","0.8333333","0.16666667","17.5","8.0"
"C13H10ClNO2","247.04000624","0.30769232","0.7692308","0.15384616","7.5","9.0"
"C9H5","113.03912516","0.0","0.5555556","0.0","11.25","7.5"
"C10H8N","142.065674256","0.1","0.8","0.1","13.75","7.5"
"C9H7","115.054775224","0.0","0.7777778","0.0","11.25","6.5"
"C8H5","101.03912516","0.0","0.625","0.0","10.0","6.5"
"C12H10NO","184.07623894","0.16666667","0.8333333","0.083333336","13.0","8.5"
"C12H7","151.054775224","0.0","0.5833333","0.0","15.0","9.5"
"C12H10N","168.08132432","0.083333336","0.8333333","0.083333336","16.25","8.5"
"C13H10NO2","212.07115356","0.23076923","0.7692308","0.07692308","7.0","9.5"
"C14H8NO","206.060588876","0.14285715","0.5714286","0.071428575","15.0","11.5"
"C14H7O","191.049689844","0.071428575","0.5","0.0","14.0","11.5"
"C14H10NO","208.07623894","0.14285715","0.71428573","0.071428575","15.0","10.5"
"C13H10NO","196.07623894","0.15384616","0.7692308","0.07692308","14.0","9.5"
"C14H10N","192.08132432","0.071428575","0.71428573","0.071428575","18.75","10.5"
"C15H12NO2","238.086803624","0.2","0.8","0.06666667","8.0","10.5"
"C14H9NO2","223.063328528","0.21428572","0.64285713","0.071428575","7.5","11.0"
"C11H7NO","169.052763844","0.18181819","0.6363636","0.09090909","12.0","9.0"
"C13H9NO2","211.063328528","0.23076923","0.6923077","0.07692308","7.0","10.0"
"C13H11NO","197.084063972","0.15384616","0.84615386","0.07692308","14.0","9.0"
"C15H13NO2","239.094628656","0.2","0.8666667","0.06666667","8.0","10.0"
"C15H14ClNO2","275.071306368","0.26666668","0.93333334","0.13333334","8.5","9.0"
"C13H12ClNO","233.060741684","0.23076923","0.9230769","0.15384616","15.0","8.0"
"C12H7Cl","186.023627904","0.083333336","0.5833333","0.083333336","16.25","9.0"
"C7H4ClN","137.003226808","0.2857143","0.5714286","0.2857143","11.25","6.0"
"C13H10ClN","215.050177","0.15384616","0.7692308","0.15384616","18.75","9.0"
"C16H14ClNO4","319.061135608","0.375","0.875","0.125","4.5","10.0"
"C15H8ClNO2","269.02435617599997","0.26666668","0.53333336","0.13333334","8.5","12.0"
"C14H10ClNO","243.04509162","0.21428572","0.71428573","0.14285715","16.0","10.0"
"C15H10ClNO3","287.03492086","0.33333334","0.6666667","0.13333334","5.6666665","11.0"
"C15H10ClNO","255.04509162","0.2","0.6666667","0.13333334","17.0","11.0"
"C14H8ClNO","241.029441556","0.21428572","0.5714286","0.14285715","16.0","11.0"
"C17H14ClNO3","315.066220988","0.29411766","0.8235294","0.11764706","6.3333335","11.0"
"C13H8ClN","213.034526936","0.15384616","0.61538464","0.15384616","18.75","10.0"
"C18H16ClNO4","345.07678567199997","0.33333334","0.8888889","0.11111111","5.0","11.0"
"C15H6O","202.041864812","0.06666667","0.4","0.0","15.0","13.0"
"C16H8O2","232.052429496","0.125","0.5","0.0","8.0","13.0"
"C10H6O2","158.036779432","0.2","0.6","0.0","5.0","8.0"
"C11H9N","155.073499288","0.09090909","0.8181818","0.09090909","15.0","8.0"
"C10H7N","141.057849224","0.1","0.7","0.1","13.75","8.0"
"C4H3NO","81.021463716","0.5","0.75","0.25","5.0","4.0"
"C6H5NO2","123.0320284","0.5","0.8333333","0.16666667","3.5","5.0"
"C12H11NO2","201.078978592","0.25","0.9166667","0.083333336","6.5","8.0"
"C12H8","152.062600256","0.0","0.6666667","0.0","15.0","9.0"
"C13H9NO","195.068413908","0.15384616","0.6923077","0.07692308","14.0","10.0"
"C11H8","140.062600256","0.0","0.72727275","0.0","13.75","8.0"
"C9H6","114.046950192","0.0","0.6666667","0.0","11.25","7.0"
"C12H9NO","183.068413908","0.16666667","0.75","0.083333336","13.0","9.0"
"C8H5NO2","147.0320284","0.375","0.625","0.125","4.5","7.0"
"C14H11NO2","225.078978592","0.21428572","0.78571427","0.071428575","7.5","10.0"
"C10H4N2O3","200.02219198799997","0.5","0.4","0.2","4.0","10.0"
"C10H6N2O","170.048012812","0.3","0.6","0.2","12.0","9.0"
"C17H14N2O3","294.10044230799997","0.29411766","0.8235294","0.11764706","6.3333335","12.0"
"C16H13ClN2O","284.071640716","0.25","0.8125","0.1875","19.0","11.0"
"C17H15ClN2O3","330.07712002","0.3529412","0.88235295","0.1764706","6.6666665","11.0"
"C16H15ClN2O2","302.08220539999996","0.3125","0.9375","0.1875","9.5","10.0"
"C10H8ClN","177.034526936","0.2","0.8","0.2","15.0","7.0"
"C9H6ClN","163.018876872","0.22222222","0.6666667","0.22222222","13.75","7.0"
"C12H12ClNO2","237.055656304","0.33333334","1.0","0.16666667","7.0","7.0"
"C7H5Cl","124.00797784","0.14285715","0.71428573","0.14285715","10.0","5.0"
"C8H7ClO","154.018542524","0.25","0.875","0.125","9.0","5.0"
"C13H15ClO","222.08114278","0.15384616","1.1538461","0.07692308","14.0","6.0"
"C7H5ClO","140.00289246","0.2857143","0.71428573","0.14285715","8.0","5.0"
"C9H7ClO2","182.013457144","0.33333334","0.7777778","0.11111111","5.0","6.0"
"C8H5Cl","136.00797784","0.125","0.625","0.125","11.25","6.0"
"C11H11ClO2","210.044757272","0.27272728","1.0","0.09090909","6.0","6.0"
"C15H16ClNO3","293.081871052","0.33333334","1.0666667","0.13333334","5.6666665","8.0"
"C12H11ClN2O","234.055990652","0.33333334","0.9166667","0.25","15.0","8.0"
"C11H13ClN2O","224.071640716","0.36363637","1.1818181","0.27272728","14.0","6.0"
"C13H15ClN2O","250.08729078","0.30769232","1.1538461","0.23076923","16.0","7.0"
"C14H13ClN2","244.076726096","0.21428572","0.9285714","0.21428572","21.25","9.0"
"C19H21ClN2O4","376.118984832","0.36842105","1.1052631","0.15789473","5.5","10.0"
"C18H17Cl","268.10187822399996","0.055555556","0.9444444","0.055555556","23.75","10.0"
"C10H13ClN2O4","260.05638457599997","0.7","1.3","0.3","3.25","5.0"
"C9H16N3O3PS","277.06499900200004","0.8888889","1.7777778","0.5555556","4.6666665","4.0"
"C8H12N3O2PS","245.03878425399998","0.875","1.5","0.625","6.5","5.0"
"C10H16N3O2PS","273.070084382","0.7","1.6","0.5","7.5","5.0"
"C4N2OS","123.97313362","1.0","0.0","0.75","7.0","6.0"
"C4N2O2","107.99597724","1.0","0.0","0.5","3.0","6.0"
"C4H2N2O2S","141.983698304","1.25","0.5","0.75","3.5","5.0"
"C7H9N2O3PS","232.007149778","1.0","1.2857143","0.5714286","3.6666667","5.0"
"C7H12N3O3PS","249.033698874","1.1428572","1.7142857","0.71428573","4.0","4.0"
"C7H9N3","135.079647288","0.42857143","1.2857143","0.42857143","12.5","5.0"
"C5H5N3","107.04834715999999","0.6","1.0","0.6","10.0","5.0"
"C4H3N","65.026549096","0.25","0.75","0.25","6.25","4.0"
"C3H2N2","66.021798064","0.6666667","0.6666667","0.6666667","6.25","4.0"
"C5H6N2","94.053098192","0.4","1.2","0.4","8.75","4.0"
"C9H13N3","163.110947416","0.33333334","1.4444444","0.33333334","15.0","5.0"
"C5H3N5","133.038845096","1.0","0.6","1.0","12.5","7.0"
"C5H4ClN5","169.01552280800001","1.2","0.8","1.2","13.75","6.0"
"CH2N3O","72.019786684","4.0","2.0","3.0","4.0","2.5"
"C3H2N3","80.024872064","1.0","0.6666667","1.0","7.5","4.5"
"C3H4N3O","98.035436748","1.3333334","1.3333334","1.0","6.0","3.5"
"C2H2N3","68.024872064","1.5","1.0","1.5","6.25","3.5"
"C2H4N3","70.04052212799999","1.5","2.0","1.5","6.25","2.5"
"CH2N3","56.024872064","3.0","2.0","3.0","5.0","2.5"
"C3H6N3O2","116.046001432","1.6666666","2.0","1.0","3.0","2.5"
"C8H5F3N4O2","246.03646006","1.125","0.625","0.875","7.5","7.0"
"C7H5F3N4O2","234.03646006","1.2857143","0.71428573","1.0","7.0","6.0"
"C9H7F3N4O3","276.047024744","1.1111112","0.7777778","0.7777778","5.3333335","7.0"
"C10H3N4O2","211.025600336","0.6","0.3","0.4","7.0","11.5"
"C9H3F2N4","205.032577536","0.6666667","0.33333334","0.6666667","18.75","9.5"
"C10H3F2N4O2","249.022406776","0.8","0.3","0.6","8.0","10.5"
"C9H4F2N4O","222.035317188","0.7777778","0.44444445","0.6666667","15.0","9.0"
"C8H2F2N4O","208.019667124","0.875","0.25","0.75","14.0","9.0"
"C8H3N4","155.035771096","0.5","0.375","0.5","15.0","9.5"
"C8H4N4","156.043596128","0.5","0.5","0.5","15.0","9.0"
"C9H4F2N4","206.040402568","0.6666667","0.44444445","0.6666667","18.75","9.0"
"C10H4F2N4O2","250.030231808","0.8","0.4","0.6","8.0","10.0"
"C10H9F3N4O2","274.06776018799997","0.9","0.9","0.7","8.5","7.0"
"C8H4F3N3O","215.030646408","0.875","0.5","0.75","14.0","7.0"
"C8H4F3N3","199.035731788","0.75","0.5","0.75","17.5","7.0"
"C5N2","88.006148","0.4","0.0","0.4","8.75","7.0"
"C6H5N3","119.04834715999999","0.5","0.8333333","0.5","11.25","6.0"
"C8H6F3N3","201.051381852","0.75","0.75","0.75","17.5","6.0"
"C9H7F3N4O","244.057195504","0.8888889","0.7777778","0.7777778","16.0","7.0"
"C7H4F3N3O3","235.020475648","1.2857143","0.5714286","0.85714287","4.3333335","6.0"
"C4H3F3N2","136.024832756","1.25","0.75","1.25","11.25","3.0"
"C5H4F3N3O","179.030646408","1.4","0.8","1.2","11.0","4.0"
"C6H6F3N3O2","209.041211092","1.3333334","1.0","1.0","6.0","4.0"
"C11H11F3N4O3","304.078324872","0.90909094","1.0","0.6363636","6.0","7.0"
"C5H2FN4O","153.021263904","1.2","0.4","1.0","10.0","6.5"
"C7H4FN4O2","195.031828588","1.0","0.5714286","0.71428573","6.0","7.5"
"C7H2N2O2","146.011627304","0.5714286","0.2857143","0.2857143","4.5","8.0"
"C9H4N2O2","172.027277368","0.44444445","0.44444445","0.22222222","5.5","9.0"
"C8H3N2O2","159.019452336","0.5","0.375","0.25","5.0","8.5"
"C9H5N2O2","173.0351024","0.44444445","0.5555556","0.22222222","5.5","8.5"
"C9H5F2N4O2","239.03805684","0.8888889","0.5555556","0.6666667","7.5","8.5"
"C7H4F3N4O","217.033720408","1.1428572","0.5714286","1.0","14.0","6.5"
"C9H6F3N4O2","259.044285092","1.0","0.6666667","0.7777778","8.0","7.5"
"C11H8F2N3O2","252.058457936","0.6363636","0.72727275","0.45454547","8.0","8.5"
"C9H6F2N3","194.052978632","0.5555556","0.6666667","0.5555556","17.5","7.5"
"C7HF2N2","151.010779472","0.5714286","0.14285715","0.5714286","13.75","7.5"
"C8H4F2N3","180.037328568","0.625","0.5","0.625","16.25","7.5"
"C6HF2N2","139.010779472","0.6666667","0.16666667","0.6666667","12.5","6.5"
"C5F2N","111.99988044","0.6","0.0","0.6","10.0","5.5"
"C6H3F2N2","141.026429536","0.6666667","0.5","0.6666667","12.5","5.5"
"C11H10F2N3O2","254.074108","0.6363636","0.90909094","0.45454547","8.0","7.5"
"C9H4FN4","187.041999348","0.5555556","0.44444445","0.5555556","17.5","9.5"
"C9H4F3N4","225.038805788","0.7777778","0.44444445","0.7777778","20.0","8.5"
"C8H2F3N2","183.017007724","0.625","0.25","0.625","16.25","7.5"
"C9H6F3N4O","243.049370472","0.8888889","0.6666667","0.7777778","16.0","7.5"
"C7H2F3N4O2","231.012984964","1.2857143","0.2857143","1.0","7.0","7.5"
"C7H2F3N2","171.017007724","0.71428573","0.2857143","0.71428573","15.0","6.5"
"C9H4F3N2","197.032657788","0.5555556","0.44444445","0.5555556","17.5","7.5"
"C9H7F3N3","214.059206884","0.6666667","0.7777778","0.6666667","18.75","6.5"
"C5H3F3N3O","178.022821376","1.4","0.6","1.2","11.0","4.5"
"C6H4F3N2","161.032657788","0.8333333","0.6666667","0.8333333","13.75","4.5"
"C7H5F3N3O","204.03847144","1.0","0.71428573","0.85714287","13.0","5.5"
"C11H10F3N4O2","287.07558522","0.8181818","0.90909094","0.6363636","9.0","7.5"
"C7H2F2N2","152.018604504","0.5714286","0.2857143","0.5714286","13.75","7.0"
"C6F2N2","138.00295444","0.6666667","0.0","0.6666667","12.5","7.0"
"C9H6F2N2O2","212.039733872","0.6666667","0.6666667","0.44444445","6.5","7.0"
"C9H6F2N4O2","240.045881872","0.8888889","0.6666667","0.6666667","7.5","8.0"
"C4H3FN4O","142.029088936","1.5","0.75","1.25","9.0","5.0"
"C6H3FN4O","166.029088936","1.0","0.5","0.8333333","11.0","7.0"
"C6HF3N2","158.009182692","0.8333333","0.16666667","0.8333333","13.75","6.0"
"C7H5F3N4O","218.04154544","1.1428572","0.71428573","1.0","14.0","6.0"
"C4HF2N","101.007705472","0.75","0.25","0.75","8.75","4.0"
"C7H7F2NO2","175.044484904","0.71428573","1.0","0.42857143","5.0","4.0"
"C7H5F3N2","174.04048282","0.71428573","0.71428573","0.71428573","15.0","5.0"
"C9H7F3N4O2","260.052110124","1.0","0.7777778","0.7777778","8.0","7.0"
"C9H6F3N3","213.051381852","0.6666667","0.6666667","0.6666667","18.75","7.0"
"C10H9F3N4","242.077930948","0.7","0.9","0.7","21.25","7.0"
"C7H2F3N3","185.020081724","0.85714287","0.2857143","0.85714287","16.25","7.0"
"C11H10F3N3","241.08268198","0.54545456","0.90909094","0.54545456","21.25","7.0"
"C7H3F3N4O2","232.020809996","1.2857143","0.42857143","1.0","7.0","7.0"
"C11H11F3N4O2","288.083410252","0.8181818","1.0","0.6363636","9.0","7.0"
"C3H3F2O3","125.005025396","1.6666666","1.0","0.6666667","1.6666666","1.5"
"C4H6F2NO3","154.031574492","1.5","1.5","0.75","2.3333333","1.5"
"C6H8F2NO4","196.04213917599998","1.1666666","1.3333334","0.5","2.25","2.5"
"C6H8F3N2O4","229.043616396","1.5","1.3333334","0.8333333","2.75","2.5"
"C5H7F2N2O3","181.042473524","1.4","1.4","0.8","3.0","2.5"
"C3FN2O","98.99946584","1.3333334","0.0","1.0","6.0","4.5"
"C4H4FN2O3","147.02059520799997","1.5","1.0","0.75","2.3333333","3.5"
"C3H2NO3","100.00346792399999","1.3333334","0.6666667","0.33333334","1.3333334","3.5"
"C3H4NO3","102.01911798799999","1.3333334","1.3333334","0.33333334","1.3333334","2.5"
"C3H6NO3","104.03476805199999","1.3333334","2.0","0.33333334","1.3333334","1.5"
"C5H8NO3","130.050418116","0.8","1.6","0.2","2.0","2.5"
"C3H3FNO3","120.00969617599999","1.6666666","1.0","0.6666667","1.6666666","2.5"
"C5H8FN2O3","163.05189533599997","1.2","1.6","0.6","2.6666667","2.5"
"C5H5F2N2","131.0420796","0.8","1.0","0.8","11.25","3.5"
"C7H9F2N2O3","207.058123588","1.0","1.2857143","0.5714286","3.6666667","3.5"
"C6H6FO2","129.035182652","0.5","1.0","0.16666667","3.5","3.5"
"C6H6F3O2","167.031989092","0.8333333","1.0","0.5","4.5","2.5"
"C7H10F3N2O3","227.06435183999997","1.1428572","1.4285715","0.71428573","4.0","2.5"
"C3H5F2O3","127.02067545999999","1.6666666","1.6666666","0.6666667","1.6666666","0.5"
"C2H5F2O3","115.02067545999999","2.5","2.5","1.0","1.3333334","-0.5"
"C3H8F2NO3","144.047224556","2.0","2.6666667","1.0","2.0","-0.5"
"CH2F3O","87.005774344","4.0","2.0","3.0","4.0","-0.5"
"C2H4F3O3","133.01125364799998","3.0","2.0","1.5","1.6666666","-0.5"
"C3H8F3N2O4","193.043616396","3.0","2.6666667","1.6666666","2.0","-0.5"
"CH4F3N2O4","165.012316268","9.0","4.0","5.0","1.5","-0.5"
"C5H12F3N2O4","221.074916524","1.8","2.4","1.0","2.5","-0.5"
"C8H12F3N2O4","257.074916524","1.125","1.5","0.625","3.25","2.5"
"C5H5FN2O3","160.02842024","1.2","1.0","0.6","2.6666667","4.0"
"C4H2F2N2O","132.013519124","1.25","0.5","1.0","8.0","4.0"
"C6H6F2N2O3","192.03464849199997","1.1666666","1.0","0.6666667","3.3333333","4.0"
"C4H6F2N2O3","168.03464849199997","1.75","1.5","1.0","2.6666667","2.0"
"C6H8F2N2O4","210.045213176","1.3333334","1.3333334","0.6666667","2.5","3.0"
"C3H3F3N2O","140.019747376","2.0","1.0","1.6666666","8.0","2.0"
"C2HF3N2O","126.004097312","3.0","0.5","2.5","7.0","2.0"
"C5H7F3N2O3","200.040876744","1.6","1.4","1.0","3.3333333","2.0"
"C4H7F3N2O3","188.040876744","2.0","1.75","1.25","3.0","1.0"
"C5H5F3O3","170.01907868","1.2","1.0","0.6","2.6666667","2.0"
"C6H9F3N2O4","230.05144142799998","1.5","1.5","0.8333333","2.75","2.0"
"C3H6F3NO4","177.02489233199998","2.6666667","2.0","1.3333334","1.75","0.0"
"C8H13F3N2O4","258.082741556","1.125","1.625","0.625","3.25","2.0"
"C8H3NO2","145.016378336","0.375","0.375","0.125","4.5","8.0"
"C3HN","51.010899032","0.33333334","0.33333334","0.33333334","5.0","4.0"
"C5H3N","77.026549096","0.2","0.6","0.2","7.5","5.0"
"C6H3NO2","121.016378336","0.5","0.5","0.16666667","3.5","6.0"
"C9H5NO4","191.02185764","0.5555556","0.5555556","0.11111111","2.5","8.0"
"C6H7FO4","162.03283692399998","0.8333333","1.1666666","0.16666667","1.75","3.0"
"C8H7FO4","186.03283692399998","0.625","0.875","0.125","2.25","5.0"
"C7H5FN2O3","184.02842024","0.85714287","0.71428573","0.42857143","3.3333333","6.0"
"C9H7FN2O4","226.03898492399998","0.7777778","0.7777778","0.33333334","3.0","7.0"
"C5H5N","79.04219916","0.2","1.0","0.2","7.5","4.0"
"C5H4","64.031300128","0.0","0.8","0.0","6.25","4.0"
"C6H5NO","107.03711378","0.33333334","0.8333333","0.16666667","7.0","5.0"
"C6H5N","91.04219916","0.16666667","0.8333333","0.16666667","8.75","5.0"
"C6H5NO2S","155.0040994","0.6666667","0.8333333","0.33333334","4.0","5.0"
"C6H8N2O2S","172.030648496","0.8333333","1.3333334","0.5","4.5","4.0"
"CH5N3","59.04834716","3.0","5.0","3.0","5.0","1.0"
"C2H5O2PS","123.97478702999999","2.0","2.5","1.0","2.0","1.0"
"HO2P","63.971415902","3.75","1.25","1.25","0.5","1.0"
"HO2PS","95.94348690199999","5.0","1.25","2.5","1.0","1.0"
"C4H9O2PS","152.006087158","1.0","2.25","0.5","3.0","1.0"
"C4H2","50.015650064","0.0","0.5","0.0","5.0","4.0"
"C6H4","76.031300128","0.0","0.6666667","0.0","7.5","5.0"
"C8H4N2","128.037448128","0.25","0.5","0.25","12.5","8.0"
"C18H9FN2","272.07497650799996","0.16666667","0.5","0.16666667","26.25","15.0"
"C20H11FN2","298.090626572","0.15","0.55","0.15","28.75","16.0"
"C14H6N2","202.053098192","0.14285715","0.42857143","0.14285715","20.0","13.0"
"C17H12N2O2","276.089877624","0.23529412","0.7058824","0.11764706","9.5","13.0"
"C20H14FN3O2","347.107004908","0.3","0.7","0.2","12.0","15.0"
"C17H10F2N2","280.08120476","0.23529412","0.5882353","0.23529412","26.25","13.0"
"C14H9FN2O2","256.064805748","0.35714287","0.64285713","0.21428572","8.5","11.0"
"C18H10F2N2O2","324.071034","0.33333334","0.5555556","0.22222222","11.0","14.0"
"C20H11F2NO","319.08087041199997","0.2","0.55","0.15","23.0","15.0"
"C20H15F2N3O2","367.11323316","0.35","0.75","0.25","12.5","14.0"
"C17H10FN3","275.08587554","0.23529412","0.5882353","0.23529412","26.25","14.0"
"C17H12FN3O","293.096440224","0.29411766","0.7058824","0.23529412","21.0","13.0"
"C19H14FNO","291.105942288","0.15789473","0.7368421","0.10526316","21.0","13.0"
